# Started logging at 2018-11-29T11:47:27.051759
time, face index, event
0, -1, wait
# Started logging at 2018-11-29T11:48:08.185427
# Started logging at 2018-11-29T11:48:08.185427
time, face index, event
time, face index, event
36, 146, with_face_lookup
36, 24, with_face_lookup
36, 24, with_face_lookup
36, 24, with_face_lookup
36, 24, with_face_lookup
36, 24, with_face_lookup
36, 24, with_face_lookup
36, 20, with_face_lookup
36, 20, with_face_lookup
36, 20, with_face_lookup
36, 20, with_face_lookup
36, 20, with_face_lookup
36, 20, with_face_lookup
36, 11, with_face_lookup
36, 11, with_face_lookup
36, 11, with_face_lookup
36, 11, with_face_lookup
36, 11, with_face_lookup
36, 11, with_face_lookup
36, 147, with_face_lookup
36, 147, with_face_lookup
36, 147, with_face_lookup
36, 147, with_face_lookup
36, 147, with_face_lookup
36, 147, with_face_lookup
36, 21, with_face_lookup
36, 21, with_face_lookup
36, 21, with_face_lookup
36, 21, with_face_lookup
36, 21, with_face_lookup
36, 21, with_face_lookup
36, 103, with_face_lookup
36, 103, with_face_lookup
36, 103, with_face_lookup
36, 103, with_face_lookup
36, 103, with_face_lookup
36, 103, with_face_lookup
36, 2, with_face_lookup
36, 2, with_face_lookup
36, 2, with_face_lookup
36, 2, with_face_lookup
36, 2, with_face_lookup
36, 2, with_face_lookup
36, 83, with_face_lookup
36, 83, with_face_lookup
36, 83, with_face_lookup
36, 83, with_face_lookup
36, 83, with_face_lookup
36, 83, with_face_lookup
36, 10, with_face_lookup
36, 10, with_face_lookup
36, 10, with_face_lookup
36, 10, with_face_lookup
36, 10, with_face_lookup
36, 10, with_face_lookup
36, 167, with_face_lookup
36, 167, with_face_lookup
36, 167, with_face_lookup
36, 167, with_face_lookup
36, 167, with_face_lookup
36, 167, with_face_lookup
36, 12, with_face_lookup
36, 12, with_face_lookup
36, 12, with_face_lookup
36, 12, with_face_lookup
36, 12, with_face_lookup
36, 12, with_face_lookup
37, 12, with_face_lookup
37, 12, with_face_lookup
37, 12, with_face_lookup
37, 12, with_face_lookup
37, 12, with_face_lookup
37, 12, with_face_lookup
37, 83, with_face_lookup
37, 83, with_face_lookup
37, 83, with_face_lookup
37, 83, with_face_lookup
37, 83, with_face_lookup
37, 83, with_face_lookup
37, 10, with_face_lookup
37, 10, with_face_lookup
37, 10, with_face_lookup
37, 10, with_face_lookup
37, 10, with_face_lookup
37, 10, with_face_lookup
37, 167, with_face_lookup
37, 167, with_face_lookup
37, 167, with_face_lookup
37, 167, with_face_lookup
37, 167, with_face_lookup
37, 167, with_face_lookup
37, 11, with_face_lookup
37, 11, with_face_lookup
37, 11, with_face_lookup
37, 11, with_face_lookup
37, 11, with_face_lookup
37, 11, with_face_lookup
37, 145, with_face_lookup
37, 145, with_face_lookup
37, 145, with_face_lookup
37, 145, with_face_lookup
37, 145, with_face_lookup
37, 145, with_face_lookup
37, 22, with_face_lookup
37, 22, with_face_lookup
37, 22, with_face_lookup
37, 22, with_face_lookup
37, 22, with_face_lookup
37, 22, with_face_lookup
37, 20, with_face_lookup
37, 20, with_face_lookup
37, 20, with_face_lookup
37, 20, with_face_lookup
37, 20, with_face_lookup
37, 20, with_face_lookup
37, 21, with_face_lookup
37, 21, with_face_lookup
37, 21, with_face_lookup
37, 21, with_face_lookup
37, 21, with_face_lookup
37, 21, with_face_lookup
37, 26, with_face_lookup
37, 26, with_face_lookup
37, 26, with_face_lookup
37, 26, with_face_lookup
37, 26, with_face_lookup
37, 26, with_face_lookup
37, 2, with_face_lookup
37, 2, with_face_lookup
37, 2, with_face_lookup
37, 2, with_face_lookup
37, 2, with_face_lookup
37, 2, with_face_lookup
37, 24, with_face_lookup
37, 24, with_face_lookup
37, 24, with_face_lookup
37, 24, with_face_lookup
37, 24, with_face_lookup
37, 24, with_face_lookup
37, 102, with_face_lookup
37, 102, with_face_lookup
37, 102, with_face_lookup
37, 102, with_face_lookup
37, 102, with_face_lookup
37, 102, with_face_lookup
37, 146, with_face_lookup
37, 146, with_face_lookup
37, 146, with_face_lookup
37, 146, with_face_lookup
37, 146, with_face_lookup
37, 146, with_face_lookup
37, 40, with_face_lookup
37, 40, with_face_lookup
37, 40, with_face_lookup
37, 40, with_face_lookup
37, 40, with_face_lookup
37, 40, with_face_lookup
37, 103, with_face_lookup
37, 103, with_face_lookup
37, 103, with_face_lookup
37, 103, with_face_lookup
37, 103, with_face_lookup
37, 103, with_face_lookup
37, 25, with_face_lookup
37, 25, with_face_lookup
37, 25, with_face_lookup
37, 25, with_face_lookup
37, 25, with_face_lookup
37, 25, with_face_lookup
37, 147, with_face_lookup
37, 147, with_face_lookup
37, 147, with_face_lookup
37, 147, with_face_lookup
37, 147, with_face_lookup
37, 147, with_face_lookup
38, 22, with_face_lookup
38, 22, with_face_lookup
38, 22, with_face_lookup
38, 22, with_face_lookup
38, 22, with_face_lookup
38, 22, with_face_lookup
38, 20, with_face_lookup
38, 20, with_face_lookup
38, 20, with_face_lookup
38, 20, with_face_lookup
38, 20, with_face_lookup
38, 20, with_face_lookup
38, 40, with_face_lookup
38, 40, with_face_lookup
38, 40, with_face_lookup
38, 40, with_face_lookup
38, 40, with_face_lookup
38, 40, with_face_lookup
38, 146, with_face_lookup
38, 146, with_face_lookup
38, 146, with_face_lookup
38, 146, with_face_lookup
38, 146, with_face_lookup
38, 146, with_face_lookup
38, 103, with_face_lookup
38, 103, with_face_lookup
38, 103, with_face_lookup
38, 103, with_face_lookup
38, 103, with_face_lookup
38, 103, with_face_lookup
38, 167, with_face_lookup
38, 167, with_face_lookup
38, 167, with_face_lookup
38, 167, with_face_lookup
38, 167, with_face_lookup
38, 167, with_face_lookup
38, 145, with_face_lookup
38, 145, with_face_lookup
38, 145, with_face_lookup
38, 145, with_face_lookup
38, 145, with_face_lookup
38, 145, with_face_lookup
38, 26, with_face_lookup
38, 26, with_face_lookup
38, 26, with_face_lookup
38, 26, with_face_lookup
38, 26, with_face_lookup
38, 26, with_face_lookup
38, 2, with_face_lookup
38, 2, with_face_lookup
38, 2, with_face_lookup
38, 2, with_face_lookup
38, 2, with_face_lookup
38, 2, with_face_lookup
38, 21, with_face_lookup
38, 21, with_face_lookup
38, 21, with_face_lookup
38, 21, with_face_lookup
38, 21, with_face_lookup
38, 21, with_face_lookup
38, 83, with_face_lookup
38, 83, with_face_lookup
38, 83, with_face_lookup
38, 83, with_face_lookup
38, 83, with_face_lookup
38, 83, with_face_lookup
38, 102, with_face_lookup
38, 102, with_face_lookup
38, 102, with_face_lookup
38, 102, with_face_lookup
38, 102, with_face_lookup
38, 102, with_face_lookup
38, 24, with_face_lookup
38, 24, with_face_lookup
38, 24, with_face_lookup
38, 24, with_face_lookup
38, 24, with_face_lookup
38, 24, with_face_lookup
38, 25, with_face_lookup
38, 25, with_face_lookup
38, 25, with_face_lookup
38, 25, with_face_lookup
38, 25, with_face_lookup
38, 25, with_face_lookup
38, 10, with_face_lookup
38, 10, with_face_lookup
38, 10, with_face_lookup
38, 10, with_face_lookup
38, 10, with_face_lookup
38, 10, with_face_lookup
38, 11, with_face_lookup
38, 11, with_face_lookup
38, 11, with_face_lookup
38, 11, with_face_lookup
38, 11, with_face_lookup
38, 11, with_face_lookup
38, 147, with_face_lookup
38, 147, with_face_lookup
38, 147, with_face_lookup
38, 147, with_face_lookup
38, 147, with_face_lookup
38, 147, with_face_lookup
38, 12, with_face_lookup
38, 12, with_face_lookup
38, 12, with_face_lookup
38, 12, with_face_lookup
38, 12, with_face_lookup
38, 12, with_face_lookup
39, 83, with_face_lookup
39, 83, with_face_lookup
39, 83, with_face_lookup
39, 83, with_face_lookup
39, 83, with_face_lookup
39, 83, with_face_lookup
39, 146, with_face_lookup
39, 146, with_face_lookup
39, 146, with_face_lookup
39, 146, with_face_lookup
39, 146, with_face_lookup
39, 146, with_face_lookup
39, 12, with_face_lookup
39, 12, with_face_lookup
39, 12, with_face_lookup
39, 12, with_face_lookup
39, 12, with_face_lookup
39, 12, with_face_lookup
39, 26, with_face_lookup
39, 26, with_face_lookup
39, 26, with_face_lookup
39, 26, with_face_lookup
39, 26, with_face_lookup
39, 26, with_face_lookup
39, 147, with_face_lookup
39, 147, with_face_lookup
39, 147, with_face_lookup
39, 147, with_face_lookup
39, 147, with_face_lookup
39, 147, with_face_lookup
39, 102, with_face_lookup
39, 102, with_face_lookup
39, 102, with_face_lookup
39, 102, with_face_lookup
39, 102, with_face_lookup
39, 102, with_face_lookup
39, 145, with_face_lookup
39, 145, with_face_lookup
39, 145, with_face_lookup
39, 145, with_face_lookup
39, 145, with_face_lookup
39, 145, with_face_lookup
39, 10, with_face_lookup
39, 10, with_face_lookup
39, 10, with_face_lookup
39, 10, with_face_lookup
39, 10, with_face_lookup
39, 10, with_face_lookup
39, 20, with_face_lookup
39, 20, with_face_lookup
39, 20, with_face_lookup
39, 20, with_face_lookup
39, 20, with_face_lookup
39, 20, with_face_lookup
39, 2, with_face_lookup
39, 2, with_face_lookup
39, 2, with_face_lookup
39, 2, with_face_lookup
39, 2, with_face_lookup
39, 2, with_face_lookup
39, 11, with_face_lookup
39, 11, with_face_lookup
39, 11, with_face_lookup
39, 11, with_face_lookup
39, 11, with_face_lookup
39, 11, with_face_lookup
39, 25, with_face_lookup
39, 25, with_face_lookup
39, 25, with_face_lookup
39, 25, with_face_lookup
39, 25, with_face_lookup
39, 25, with_face_lookup
39, 167, with_face_lookup
39, 167, with_face_lookup
39, 167, with_face_lookup
39, 167, with_face_lookup
39, 167, with_face_lookup
39, 167, with_face_lookup
39, 40, with_face_lookup
39, 40, with_face_lookup
39, 40, with_face_lookup
39, 40, with_face_lookup
39, 40, with_face_lookup
39, 40, with_face_lookup
39, 103, with_face_lookup
39, 103, with_face_lookup
39, 103, with_face_lookup
39, 103, with_face_lookup
39, 103, with_face_lookup
39, 103, with_face_lookup
39, 22, with_face_lookup
39, 22, with_face_lookup
39, 22, with_face_lookup
39, 22, with_face_lookup
39, 22, with_face_lookup
39, 22, with_face_lookup
39, 21, with_face_lookup
39, 21, with_face_lookup
39, 21, with_face_lookup
39, 21, with_face_lookup
39, 21, with_face_lookup
39, 21, with_face_lookup
39, 24, with_face_lookup
39, 24, with_face_lookup
39, 24, with_face_lookup
39, 24, with_face_lookup
39, 24, with_face_lookup
39, 24, with_face_lookup
# Started logging at 2018-11-29T14:30:05.340831
# Started logging at 2018-11-29T14:30:05.340831
# Started logging at 2018-11-29T14:30:05.340831
# Started logging at 2018-11-29T14:30:05.340831
# Started logging at 2018-11-29T14:30:05.340831
# Started logging at 2018-11-29T14:30:05.340831
# Started logging at 2018-11-29T14:30:05.340831
time, face index, event
time, face index, event
time, face index, event
time, face index, event
time, face index, event
time, face index, event
time, face index, event
0, -1, wait
0, -1, wait
0, -1, wait
0, -1, wait
0, -1, wait
0, -1, wait
0, -1, wait
# Started logging at 2018-11-29T14:30:24.499728
time, face index, event
0, -1, wait
1, 102, with_face_lookup
1, 146, with_face_lookup
1, 20, with_face_lookup
1, 145, with_face_lookup
1, 24, with_face_lookup
1, 10, with_face_lookup
1, 25, with_face_lookup
1, 103, with_face_lookup
1, 83, with_face_lookup
1, 26, with_face_lookup
1, 2, with_face_lookup
1, 147, with_face_lookup
1, 11, with_face_lookup
1, 167, with_face_lookup
1, 22, with_face_lookup
1, 21, with_face_lookup
1, 12, with_face_lookup
1, 40, with_face_lookup
2, 83, with_face_lookup
2, 102, with_face_lookup
2, 145, with_face_lookup
2, 20, with_face_lookup
2, 10, with_face_lookup
2, 26, with_face_lookup
2, 146, with_face_lookup
2, 25, with_face_lookup
2, 22, with_face_lookup
2, 12, with_face_lookup
2, 103, with_face_lookup
2, 2, with_face_lookup
2, 21, with_face_lookup
2, 167, with_face_lookup
2, 24, with_face_lookup
2, 11, with_face_lookup
2, 147, with_face_lookup
2, 40, with_face_lookup
3, 24, with_face_lookup
3, 21, with_face_lookup
3, 103, with_face_lookup
# Started logging at 2018-11-29T14:35:43.778390
time, face index, event
0, -1, wait
1, 12, with_face_lookup
1, 145, with_face_lookup
1, 24, with_face_lookup
1, 103, with_face_lookup
1, 21, with_face_lookup
1, 102, with_face_lookup
1, 2, with_face_lookup
1, 146, with_face_lookup
1, 147, with_face_lookup
1, 26, with_face_lookup
1, 20, with_face_lookup
1, 11, with_face_lookup
1, 22, with_face_lookup
1, 40, with_face_lookup
1, 167, with_face_lookup
1, 83, with_face_lookup
1, 25, with_face_lookup
1, 10, with_face_lookup
2, 21, with_face_lookup
2, 11, with_face_lookup
2, 146, with_face_lookup
2, 24, with_face_lookup
2, 12, with_face_lookup
2, 25, with_face_lookup
2, 2, with_face_lookup
2, 83, with_face_lookup
2, 102, with_face_lookup
2, 167, with_face_lookup
2, 20, with_face_lookup
2, 26, with_face_lookup
2, 147, with_face_lookup
2, 40, with_face_lookup
2, 22, with_face_lookup
2, 103, with_face_lookup
2, 145, with_face_lookup
2, 10, with_face_lookup
3, 24, with_face_lookup
3, 21, with_face_lookup
3, 12, with_face_lookup
3, 11, with_face_lookup
3, 2, with_face_lookup
3, 20, with_face_lookup
3, 25, with_face_lookup
3, 83, with_face_lookup
3, 26, with_face_lookup
3, 147, with_face_lookup
3, 10, with_face_lookup
3, 40, with_face_lookup
3, 146, with_face_lookup
3, 102, with_face_lookup
3, 22, with_face_lookup
3, 167, with_face_lookup
3, 103, with_face_lookup
3, 145, with_face_lookup
4, 83, with_face_lookup
4, 2, with_face_lookup
4, 146, with_face_lookup
4, 21, with_face_lookup
4, 40, with_face_lookup
4, 22, with_face_lookup
4, 25, with_face_lookup
4, 11, with_face_lookup
4, 145, with_face_lookup
4, 24, with_face_lookup
4, 147, with_face_lookup
4, 103, with_face_lookup
4, 20, with_face_lookup
4, 10, with_face_lookup
4, 102, with_face_lookup
4, 26, with_face_lookup
4, 167, with_face_lookup
4, 12, with_face_lookup
5, 20, with_face_lookup
5, 145, with_face_lookup
5, 21, with_face_lookup
5, 24, with_face_lookup
5, 12, with_face_lookup
5, 40, with_face_lookup
5, 147, with_face_lookup
5, 167, with_face_lookup
5, 146, with_face_lookup
5, 11, with_face_lookup
5, 26, with_face_lookup
5, 25, with_face_lookup
5, 22, with_face_lookup
5, 10, with_face_lookup
5, 2, with_face_lookup
5, 103, with_face_lookup
5, 102, with_face_lookup
5, 83, with_face_lookup
6, 25, with_face_lookup
6, 22, with_face_lookup
6, 20, with_face_lookup
6, 12, with_face_lookup
6, 11, with_face_lookup
6, 103, with_face_lookup
6, 26, with_face_lookup
6, 40, with_face_lookup
6, 167, with_face_lookup
6, 145, with_face_lookup
6, 83, with_face_lookup
6, 10, with_face_lookup
6, 24, with_face_lookup
6, 21, with_face_lookup
6, 146, with_face_lookup
6, 102, with_face_lookup
6, 2, with_face_lookup
7, 24, with_face_lookup
7, 22, with_face_lookup
7, 11, with_face_lookup
7, 146, with_face_lookup
7, 40, with_face_lookup
7, 83, with_face_lookup
7, 26, with_face_lookup
7, 102, with_face_lookup
7, 20, with_face_lookup
7, 145, with_face_lookup
7, 103, with_face_lookup
7, 25, with_face_lookup
8, 146, with_face_lookup
8, 20, with_face_lookup
8, 25, with_face_lookup
8, 40, with_face_lookup
8, 83, with_face_lookup
9, 12, with_face_lookup
9, 25, with_face_lookup
9, 21, with_face_lookup
9, 22, with_face_lookup
9, 40, with_face_lookup
9, 24, with_face_lookup
9, 83, with_face_lookup
9, 20, with_face_lookup
9, 146, with_face_lookup
10, 20, with_face_lookup
10, 25, with_face_lookup
10, 83, with_face_lookup
10, 40, with_face_lookup
10, 146, with_face_lookup
11, 20, with_face_lookup
11, 40, with_face_lookup
11, 25, with_face_lookup
11, 83, with_face_lookup
11, 146, with_face_lookup
12, 20, with_face_lookup
12, 83, with_face_lookup
12, 40, with_face_lookup
12, 146, with_face_lookup
12, 25, with_face_lookup
13, 20, with_face_lookup
13, 40, with_face_lookup
13, 25, with_face_lookup
13, 146, with_face_lookup
13, 83, with_face_lookup
# Started logging at 2018-11-29T14:48:16.916014
time, face index, event
0, -1, wait
1, 167, with_face_lookup
1, 103, with_face_lookup
1, 21, with_face_lookup
1, 40, with_face_lookup
1, 11, with_face_lookup
1, 102, with_face_lookup
1, 26, with_face_lookup
1, 147, with_face_lookup
1, 25, with_face_lookup
1, 24, with_face_lookup
1, 2, with_face_lookup
1, 12, with_face_lookup
1, 146, with_face_lookup
1, 145, with_face_lookup
1, 10, with_face_lookup
1, 20, with_face_lookup
1, 22, with_face_lookup
1, 83, with_face_lookup
2, 25, with_face_lookup
2, 21, with_face_lookup
2, 147, with_face_lookup
2, 145, with_face_lookup
2, 10, with_face_lookup
2, 22, with_face_lookup
2, 103, with_face_lookup
2, 20, with_face_lookup
2, 40, with_face_lookup
2, 102, with_face_lookup
2, 12, with_face_lookup
2, 26, with_face_lookup
2, 83, with_face_lookup
2, 11, with_face_lookup
2, 146, with_face_lookup
2, 24, with_face_lookup
2, 2, with_face_lookup
2, 167, with_face_lookup
3, 167, with_face_lookup
3, 40, with_face_lookup
3, 102, with_face_lookup
3, 12, with_face_lookup
3, 22, with_face_lookup
3, 145, with_face_lookup
3, 10, with_face_lookup
3, 25, with_face_lookup
3, 21, with_face_lookup
3, 26, with_face_lookup
3, 20, with_face_lookup
3, 24, with_face_lookup
3, 11, with_face_lookup
3, 103, with_face_lookup
3, 146, with_face_lookup
3, 2, with_face_lookup
3, 147, with_face_lookup
3, 83, with_face_lookup
4, 10, with_face_lookup
4, 24, with_face_lookup
4, 167, with_face_lookup
4, 11, with_face_lookup
4, 12, with_face_lookup
4, 147, with_face_lookup
4, 2, with_face_lookup
4, 40, with_face_lookup
4, 21, with_face_lookup
4, 22, with_face_lookup
4, 103, with_face_lookup
4, 20, with_face_lookup
4, 26, with_face_lookup
4, 102, with_face_lookup
4, 25, with_face_lookup
4, 146, with_face_lookup
4, 145, with_face_lookup
4, 83, with_face_lookup
5, 22, with_face_lookup
5, 12, with_face_lookup
5, 167, with_face_lookup
5, 2, with_face_lookup
5, 103, with_face_lookup
5, 20, with_face_lookup
5, 11, with_face_lookup
5, 25, with_face_lookup
5, 10, with_face_lookup
5, 24, with_face_lookup
5, 147, with_face_lookup
5, 102, with_face_lookup
5, 83, with_face_lookup
5, 26, with_face_lookup
5, 145, with_face_lookup
5, 40, with_face_lookup
6, 167, with_face_lookup
6, 102, with_face_lookup
6, 146, with_face_lookup
6, 145, with_face_lookup
6, 20, with_face_lookup
6, 24, with_face_lookup
6, 103, with_face_lookup
6, 10, with_face_lookup
6, 40, with_face_lookup
6, 25, with_face_lookup
6, 11, with_face_lookup
6, 26, with_face_lookup
6, 21, with_face_lookup
6, 83, with_face_lookup
6, 2, with_face_lookup
6, 22, with_face_lookup
6, 12, with_face_lookup
7, 167, with_face_lookup
7, 2, with_face_lookup
